Time,Altitude (m),Speed (km/h),Latitude,Longitude,Battery (%),Warnings
14:36:44,0.13,0.11,33.763961,72.823084,95,
14:36:44,0.11,0.13,33.763942,72.823084,80.3,
14:36:45,0.01,0.11,33.763912,72.823084,98.3,
14:36:45,0.07,0.11,33.763902,72.823084,84.9,
14:36:46,-0.09,0.11,33.763906,72.823083,95,
14:36:46,-0.12,0.11,33.763909,72.823083,78.0,
14:36:48,0.01,0.11,33.763915,72.823082,95,
14:36:48,-0.14,0.11,33.763916,72.823082,94,
14:36:48,-0.07,0.11,33.763921,72.823081,70.7,
14:36:49,-0.13,0.11,33.763923,72.823081,84.2,
14:36:49,-0.11,0.11,33.763922,72.823079,94,
14:36:50,-0.12,0.11,33.763923,72.823078,94,
14:36:50,-0.18,0.11,33.763926,72.823076,94,
14:36:51,-0.09,0.07,33.76392,72.823076,94,
14:36:51,0.0,0.07,33.763923,72.823075,94,
14:36:52,-0.1,0.07,33.763923,72.823075,94,
14:36:52,-0.02,0.07,33.763914,72.823074,94,
14:36:53,-0.16,0.11,33.763913,72.823073,94,
14:36:53,-0.28,0.11,33.763913,72.823071,94,
14:36:54,-0.37,0.11,33.763911,72.82307,94,
14:36:54,-0.17,0.11,33.763903,72.82307,94,
14:36:55,0.12,0.11,33.763895,72.823069,94,
14:36:55,0.13,0.11,33.766386,72.823109,94,
14:36:56,-0.06,0.11,33.766699,72.823114,94,
14:36:56,0.15,0.11,33.766907,72.823118,94,
14:36:57,0.12,0.11,33.766992,72.823119,94,
14:36:57,-0.05,0.11,33.767068,72.82312,94,
14:36:58,0.07,0.11,33.767096,72.82312,94,
14:36:58,0.04,0.11,33.767119,72.82312,94,
14:36:59,-0.01,0.11,33.767114,72.823119,94,
14:37:00,0.21,0.11,33.767105,72.823119,94,
14:37:00,0.16,0.07,33.7671,72.823118,94,
14:37:00,0.11,0.07,33.767093,72.823118,75.9,
14:37:01,0.04,0.07,33.767088,72.823117,64.4,
14:37:01,0.07,0.07,33.767076,72.823116,62.6,
14:37:02,-0.02,0.11,33.767071,72.823116,94,
14:37:02,0.01,0.07,33.76706,72.823116,94,
14:37:03,0.03,0.11,33.767054,72.823116,94,
14:37:03,0.03,0.11,33.767045,72.823115,94,
14:37:04,-0.09,0.11,33.767038,72.823115,94,
14:37:04,-0.06,0.11,33.767028,72.823115,94,
14:37:05,-0.09,0.07,33.767019,72.823114,94,
14:37:05,-0.1,0.07,33.76701,72.823113,94,
14:37:06,-0.18,0.07,33.767,72.823113,94,
14:37:06,0.05,0.07,33.766981,72.823112,94,
