Time,Altitude (m),Speed (km/h),Latitude,Longitude,Battery (%),Warnings
14:04:53,-4.67,0.0,33.766414,72.823088,60.5,
14:04:53,-4.62,0.0,33.766415,72.823088,80.1,
14:04:54,-4.67,0.0,33.766414,72.823088,83.7,
14:04:55,-4.63,0.0,33.766414,72.823087,94.0,
14:04:55,-4.72,0.0,33.766413,72.823087,91.7,
14:04:56,-4.73,0.0,33.766412,72.823087,78.0,
14:04:56,-5.0,0.0,33.766411,72.823087,71.7,
14:04:57,-5.13,0.0,33.76641,72.823086,82.5,
14:04:58,-5.01,0.0,33.766409,72.823086,65.2,
14:04:58,-4.89,0.0,33.766407,72.823085,92.7,
14:04:59,-4.99,0.0,33.766406,72.823085,64.6,
14:04:59,-4.88,0.0,33.766405,72.823085,74.5,
14:05:00,-4.79,0.0,33.766404,72.823084,94.1,
14:05:01,-4.94,0.0,33.766404,72.823084,61.1,
14:05:01,-4.95,0.04,33.766403,72.823084,95.5,
14:05:02,-4.97,0.0,33.766402,72.823084,75.7,
14:05:02,-4.57,0.04,33.766401,72.823083,67.2,
14:05:03,-4.79,0.0,33.7664,72.823084,97.0,
14:05:03,-4.89,0.0,33.7664,72.823084,80.3,
14:05:04,-4.67,0.0,33.766399,72.823083,83.9,
14:05:04,-4.77,0.0,33.766398,72.823083,77.8,
14:05:05,-4.95,0.0,33.766397,72.823083,96.8,
14:05:05,-4.75,0.0,33.766397,72.823083,87.1,
14:05:06,-4.75,0.0,33.766396,72.823082,76.7,
14:05:06,-4.71,0.0,33.766396,72.823082,74.6,
14:05:07,-4.92,0.0,33.766397,72.823082,96.9,
14:05:07,-4.81,0.0,33.766396,72.823082,96.9,
14:05:08,-4.8,0.0,33.766395,72.823082,74.9,
14:05:08,-4.73,0.0,33.766395,72.823082,73.7,
14:05:09,-4.61,0.0,33.766396,72.823083,82.5,
14:05:09,-4.76,0.0,33.766395,72.823082,84.9,
14:05:10,-4.6,0.0,33.766395,72.823082,95.3,
14:05:11,-4.74,0.0,33.766399,72.823083,94.7,
14:05:11,-4.79,0.0,33.766399,72.823083,69.7,
14:05:12,-4.77,0.0,33.766398,72.823083,85.4,
14:05:12,-5.12,0.0,33.766398,72.823083,64.9,
14:05:13,-4.95,0.0,33.766397,72.823083,91.8,
14:05:14,-4.66,0.0,33.766397,72.823083,72.1,
14:05:14,-4.73,0.0,33.766396,72.823083,70.8,
14:05:15,-4.87,0.0,33.766393,72.823083,88.1,
14:05:15,-4.88,0.0,33.766393,72.823083,60.0,
14:05:16,-4.84,0.0,33.766391,72.823082,93.0,
14:05:16,-4.79,0.0,33.76639,72.823082,88.4,
14:05:17,-4.84,0.0,33.766389,72.823082,81.5,
14:05:17,-4.94,0.0,33.766388,72.823082,94.1,
14:05:18,-4.87,0.0,33.766384,72.823081,62.8,
14:05:18,-4.78,0.0,33.766383,72.823081,62.0,
14:05:19,-4.72,0.0,33.766382,72.823081,60.7,
14:05:19,-4.61,0.0,33.766381,72.823081,79.0,
14:05:20,-4.8,0.0,33.766377,72.82308,99.7,
14:05:21,-4.93,0.0,33.766374,72.82308,94.6,
14:05:21,-4.8,0.0,33.766373,72.82308,67.1,
14:05:22,-4.83,0.0,33.766372,72.823079,66.9,
14:05:22,-4.69,0.04,33.766371,72.823079,79.3,
14:05:23,-5.01,0.04,33.76637,72.823079,76.4,
14:05:23,-4.86,0.0,33.766368,72.823079,96.9,
14:05:24,-4.89,0.04,33.766368,72.823079,96.9,
14:05:24,-4.88,0.0,33.766368,72.823079,97.8,
14:05:25,-5.06,0.0,33.766366,72.823079,70.4,
14:05:25,-4.89,0.0,33.766364,72.823079,84.5,
14:05:26,-4.87,0.0,33.766363,72.823079,68.7,
14:05:26,-4.88,0.0,33.766362,72.823078,82.2,
14:05:27,-5.11,0.0,33.766361,72.823078,60.2,
14:05:27,-4.98,0.0,33.766361,72.823078,70.6,
14:05:28,-5.13,0.0,33.76636,72.823078,85.2,
14:05:28,-5.12,0.0,33.766359,72.823078,95.8,
14:05:29,-5.0,0.0,33.766358,72.823078,69.2,
14:05:29,-5.01,0.0,33.766358,72.823078,89.2,
