Time,Altitude (m),Speed (km/h),Latitude,Longitude,Battery (%),Warnings
14:48:28,224.38,23.14,33.737257,73.159621,91.2,
14:48:29,141.74,144.99,33.892189,73.023711,53.7,High Speed
14:48:30,226.04,81.67,33.785315,73.280501,25.0,"Low Battery,GPS Signal Weak"
14:48:31,334.64,10.62,33.507618,72.913411,90.2,
14:48:32,285.69,20.39,33.736514,72.894161,92.5,
14:48:33,196.83,78.96,33.689426,72.965809,42.1,
14:48:33,717.38,46.75,33.924272,72.979711,24.8,Low Battery
14:48:34,682.8,58.28,33.884565,73.089692,75.7,
14:48:34,275.12,25.54,33.69579,73.29537,47.8,
14:48:35,951.48,88.12,33.877902,72.812017,95.2,
14:48:35,596.6,72.62,33.899822,73.178798,98.2,
14:48:36,191.71,82.19,33.809664,72.807951,97.5,
14:48:36,636.62,17.52,33.591139,73.120397,26.6,Low Battery
14:48:37,957.52,129.07,33.790467,73.186553,81.9,High Speed
14:48:37,377.26,123.22,33.917673,72.809553,29.4,"Low Battery,High Speed"
14:48:38,295.96,52.21,33.888277,72.833874,40.3,GPS Signal Weak
14:48:38,856.36,79.56,33.906079,73.035211,80.6,
14:48:39,256.03,107.59,33.53302,73.25918,50.1,GPS Signal Weak
14:48:39,343.33,101.41,33.659706,72.98284,94.8,
14:48:40,671.41,87.01,33.963017,73.085922,56.3,
14:48:40,665.69,80.89,33.503649,72.915239,62.8,
14:48:41,905.47,51.8,33.867793,72.987109,81.9,
14:48:41,927.2,14.55,33.850592,73.259705,98.3,
14:48:42,947.13,149.57,33.921384,72.859769,44.3,High Speed
14:48:42,274.77,49.21,33.83862,72.808246,82.3,
14:48:43,590.14,67.27,33.755842,73.131332,50.2,
14:48:43,335.07,131.58,33.658895,73.1334,31.9,High Speed
14:48:44,557.59,130.32,33.860881,73.075908,53.7,High Speed
14:48:44,273.04,141.31,33.547215,72.997043,71.5,High Speed
14:48:45,793.29,133.38,33.868209,73.027354,62.1,High Speed
14:48:45,566.96,78.99,33.900821,73.071477,54.7,
14:48:46,105.61,91.4,33.587631,72.832421,76.2,
14:48:46,683.5,94.32,33.908615,72.968448,45.4,
14:48:47,599.43,54.63,33.999118,73.011163,68.8,
14:48:47,567.14,123.82,33.629153,73.138293,43.4,High Speed
14:48:48,307.54,31.57,33.622576,73.261901,90.2,
14:48:48,626.03,122.29,33.992336,73.23385,93.2,High Speed
14:48:49,925.13,79.66,33.765026,73.042356,82.3,
14:48:49,194.73,24.13,33.579303,73.114208,23.0,"Low Battery,GPS Signal Weak"
14:48:50,619.98,18.41,33.725755,72.828401,54.3,
14:48:50,625.17,102.59,33.736151,72.97432,49.8,GPS Signal Weak
14:48:51,219.01,53.75,33.809325,72.995027,71.4,
14:48:51,237.69,68.17,33.591091,73.231046,36.8,
14:48:52,311.97,117.67,33.89312,73.071736,43.9,
14:48:52,234.64,107.45,33.745965,73.126572,22.6,Low Battery
14:48:53,992.6,49.97,33.731935,72.847826,86.6,
14:48:53,575.91,27.45,33.56694,72.882538,68.6,
14:48:54,802.45,36.28,33.579129,73.028178,62.6,
14:48:54,374.71,37.21,33.576173,72.987268,61.9,GPS Signal Weak
14:48:55,356.33,133.61,33.929909,73.175437,34.3,High Speed
14:48:55,409.89,60.44,33.632605,73.236427,89.2,
14:48:56,876.68,95.13,33.788205,73.298082,59.5,
14:48:56,140.11,117.2,33.875658,72.935683,60.9,
14:48:57,869.43,75.96,33.856752,73.055226,52.6,
14:48:57,595.33,147.72,33.749691,72.882302,72.1,High Speed
14:48:58,889.06,22.15,33.789228,72.968861,54.5,
14:48:58,585.27,126.2,33.875298,73.019745,21.0,"Low Battery,High Speed"
14:48:59,925.46,100.88,33.567233,73.289419,31.9,
14:48:59,535.48,118.02,33.9507,72.841287,83.1,GPS Signal Weak
14:49:00,780.59,126.28,33.762937,73.078914,83.4,High Speed
14:49:00,774.39,11.77,33.55296,73.057155,73.9,
14:49:01,675.33,123.52,33.564247,73.1876,72.0,High Speed
14:49:01,930.0,18.15,33.87227,72.901621,20.3,"Low Battery,GPS Signal Weak"
14:49:02,642.16,133.05,33.753757,73.05931,28.3,"Low Battery,High Speed"
14:49:02,766.95,62.31,33.583495,73.002454,30.8,
14:49:03,923.71,137.31,33.806688,72.811145,84.0,High Speed
14:49:03,656.47,126.99,33.526351,72.894624,42.4,High Speed
14:49:04,379.41,37.09,33.920915,72.840745,74.9,
14:49:04,180.01,143.42,33.959662,73.125748,27.2,"Low Battery,High Speed"
14:49:05,642.77,99.9,33.635191,73.131208,79.5,
14:49:05,122.68,123.1,33.741269,73.006147,28.7,"Low Battery,High Speed"
14:49:06,833.52,38.11,33.962962,72.923797,59.1,
14:49:06,866.02,113.74,33.663855,72.964639,43.7,
14:49:07,601.41,71.8,33.958068,73.045652,76.3,
14:49:07,837.69,76.47,33.526677,73.197014,89.1,
14:49:08,428.42,15.78,33.631604,73.018757,53.2,
14:49:08,573.78,108.9,33.67424,72.820331,26.4,Low Battery
14:49:09,324.86,13.81,33.785597,73.17291,60.6,
14:49:09,264.81,90.99,33.956435,72.887405,59.9,
14:49:10,485.97,19.17,33.947246,73.080547,98.2,
14:49:11,570.34,104.86,33.968276,72.992038,73.0,
14:49:11,470.1,105.93,33.667175,73.057282,45.6,
14:49:12,232.78,62.2,33.865867,73.111411,31.3,
14:49:12,193.35,31.63,33.518764,72.844851,56.1,
14:49:13,993.98,87.69,33.571516,72.882817,93.9,
14:49:13,329.68,128.18,33.941585,73.004677,91.4,High Speed
14:49:14,373.41,21.66,33.759308,72.995082,30.5,
14:49:14,682.23,18.62,33.906526,73.207652,73.1,
14:49:15,340.28,63.35,33.579976,73.149648,73.2,
14:49:15,182.9,102.43,33.673467,73.21961,90.9,
14:49:16,668.85,48.93,33.520292,72.843316,59.2,
14:49:16,595.3,34.37,33.874731,73.182638,92.7,
14:49:17,232.63,148.96,33.522618,73.028043,99.7,High Speed
14:49:17,290.54,92.45,33.987053,72.991825,85.9,
14:49:18,805.01,128.69,33.567751,72.929613,73.9,High Speed
14:49:18,524.22,104.83,33.831864,72.972251,38.5,
14:49:19,167.82,72.48,33.55802,72.839681,53.0,
14:49:19,985.77,18.76,33.75367,72.939343,44.7,
14:49:20,174.75,83.06,33.937078,72.85328,43.8,
14:49:20,671.46,10.99,33.694591,73.137805,64.2,
14:49:21,600.87,22.55,33.694003,73.216048,31.2,
14:49:21,729.8,135.99,33.925323,73.258549,70.0,High Speed
14:49:22,572.16,148.06,33.579828,73.048488,28.4,"Low Battery,High Speed"
14:49:22,413.2,143.35,33.930364,73.075547,39.2,High Speed
14:49:23,994.42,100.08,33.894341,73.01382,70.2,
14:49:23,663.61,64.11,33.514513,73.139662,93.5,GPS Signal Weak
14:49:24,893.53,73.65,33.817745,72.867623,51.6,
14:49:24,317.28,27.56,33.529457,72.964501,46.9,
14:49:25,201.84,133.97,33.542701,73.22393,45.3,High Speed
14:49:25,197.95,63.78,33.585677,72.83856,22.2,Low Battery
14:49:26,272.01,129.4,33.772108,72.966433,95.7,High Speed
14:49:26,834.95,93.54,33.53599,73.043034,65.4,
14:49:27,405.96,100.08,33.662402,72.972251,39.5,
14:49:27,931.15,46.35,33.625717,72.858997,73.7,
14:49:28,935.81,60.78,33.711721,72.834191,45.3,GPS Signal Weak
14:49:28,482.59,143.17,33.881743,73.001031,48.5,High Speed
14:49:29,461.56,55.66,33.948725,72.825258,47.0,
14:49:30,784.2,112.54,33.533938,72.935839,37.6,
14:49:30,375.36,22.68,33.531529,73.069521,24.7,Low Battery
14:49:31,839.28,136.66,33.860105,73.216834,49.1,High Speed
14:49:31,611.87,69.8,33.560974,73.266303,26.0,Low Battery
14:49:32,356.99,78.65,33.705086,72.995322,49.3,
14:49:32,630.31,49.74,33.683428,73.184336,74.1,
14:49:33,568.83,71.45,33.709221,72.914727,64.4,
14:49:33,874.73,50.77,33.767151,72.909129,61.3,
14:49:34,439.79,80.62,33.526728,73.172603,32.6,
14:49:34,712.1,82.87,33.683744,72.973816,86.9,
14:49:35,408.13,87.05,33.718779,72.85827,62.4,
14:49:35,843.86,48.27,33.574544,72.819686,73.1,GPS Signal Weak
14:49:36,670.73,78.97,33.541001,73.181373,42.6,
14:49:36,253.55,100.37,33.924716,72.824639,73.1,
14:49:37,828.2,96.17,33.918036,72.964673,22.2,Low Battery
14:49:37,372.14,101.2,33.939782,73.161187,55.9,
14:49:38,119.58,38.4,33.63809,73.212421,61.8,
14:49:38,381.53,116.02,33.816069,72.854959,66.4,
14:49:39,880.41,42.97,33.916217,72.968685,67.3,
14:49:39,106.3,16.32,33.617183,73.080845,38.1,
14:49:40,172.73,75.75,33.981777,73.243632,86.6,
14:49:40,203.61,101.95,33.85206,72.908779,71.9,
14:49:41,771.5,84.85,33.921101,72.930181,92.3,
14:49:41,511.81,39.29,33.786951,73.108745,47.4,
14:49:42,123.07,130.68,33.693732,73.011036,43.9,High Speed
14:49:42,350.9,114.41,33.92553,73.21794,41.0,
14:49:43,624.77,31.28,33.638486,73.171648,85.5,
14:49:43,502.31,123.55,33.568869,73.153095,75.7,High Speed
14:49:44,748.29,87.1,33.555101,73.065758,91.1,
14:49:44,393.87,56.0,33.653969,73.252576,81.6,
14:49:45,233.14,116.93,33.621278,73.215174,26.3,Low Battery
14:49:45,622.87,97.13,33.593959,73.011754,47.6,
14:49:46,625.16,129.62,33.958454,72.838446,86.7,High Speed
14:49:46,238.35,19.68,33.649876,72.96768,84.3,
14:49:47,417.1,103.31,33.963921,73.252651,35.7,
14:49:47,410.76,81.51,33.831234,73.129196,93.8,
14:49:48,106.6,43.04,33.960505,72.859079,77.2,
14:49:48,986.71,38.43,33.721107,72.831999,76.3,
14:49:49,118.69,93.23,33.521695,73.270318,50.6,
14:49:49,905.13,68.57,33.577677,72.951601,47.8,
14:49:50,914.61,33.3,33.820029,72.875356,78.0,
14:49:50,598.95,66.4,33.603792,73.203834,28.1,"Low Battery,GPS Signal Weak"
14:49:51,848.71,86.77,33.540374,72.888044,93.9,
14:49:51,709.91,20.37,33.741822,73.192153,75.0,
14:49:52,801.33,95.53,33.556271,73.188766,32.1,
14:49:52,893.31,135.89,33.549629,73.221821,51.3,High Speed
14:49:53,279.63,51.05,33.742986,72.962297,84.6,
14:49:53,200.65,131.91,33.928267,73.079143,46.2,High Speed
14:49:54,709.42,99.09,33.647024,72.97784,66.9,GPS Signal Weak
14:49:54,109.08,17.16,33.780627,73.263766,49.1,
14:49:55,154.17,115.41,33.780619,72.822451,89.4,
14:49:55,592.25,148.95,33.511459,72.834934,86.8,High Speed
14:49:56,953.51,16.69,33.687218,73.048366,69.6,
14:49:56,212.73,89.39,33.978312,73.08386,61.7,
14:49:57,460.78,36.02,33.690992,72.942659,25.7,Low Battery
14:49:57,801.43,105.75,33.969943,73.172962,26.6,Low Battery
14:49:58,197.68,101.98,33.678522,72.988678,97.1,
14:49:58,493.03,133.43,33.693773,73.133629,56.0,High Speed
14:49:59,121.54,67.48,33.888646,72.958241,26.2,Low Battery
14:49:59,791.8,66.18,33.97941,73.288365,51.7,
14:50:00,355.53,67.62,33.614202,73.043976,76.7,
14:50:00,702.52,104.92,33.983242,72.959668,30.5,GPS Signal Weak
14:50:01,143.07,113.66,33.983675,73.284623,88.7,
14:50:01,849.69,40.0,33.914708,72.964266,29.1,Low Battery
14:50:02,815.81,32.28,33.625414,73.028983,65.1,
14:50:02,958.11,66.35,33.694173,73.131677,36.7,
14:50:03,285.66,81.91,33.698955,73.190726,55.6,GPS Signal Weak
14:50:03,840.08,57.54,33.550217,73.185636,49.3,
14:50:04,589.96,65.08,33.919378,72.892565,94.1,
14:50:04,155.43,99.81,33.916807,72.948293,96.9,
14:50:05,510.45,64.66,33.621096,72.966028,50.6,
14:50:05,717.17,58.2,33.860525,72.824196,97.0,
14:50:06,741.43,45.26,33.68904,73.030727,94.0,
14:50:06,180.03,72.65,33.707052,73.236831,20.3,Low Battery
14:50:07,378.92,38.26,33.8816,72.975997,61.2,
14:50:07,499.31,77.65,33.629169,72.892788,24.1,Low Battery
14:50:08,209.48,146.16,33.605467,73.285628,83.9,High Speed
