Time,Altitude (m),Speed (km/h),Latitude,Longitude,Battery (%),Warnings
13:55:00,-0.59,0.0,33.766472,72.823099,68.5,
13:55:00,-0.49,0.0,33.766466,72.8231,62.1,
13:55:00,-0.38,0.0,33.766463,72.8231,93.6,
13:55:01,-0.47,0.0,33.766455,72.823102,92.2,
13:55:02,-0.42,0.0,33.766453,72.823101,99.4,
13:55:03,-0.48,0.0,33.766445,72.823101,89.7,
13:55:03,-0.37,0.0,33.766438,72.823105,78.0,
13:55:04,-0.23,0.0,33.766434,72.823102,73.6,
13:55:04,-0.45,0.0,33.766432,72.823102,73.9,
13:55:05,-0.37,0.0,33.766426,72.823102,60.3,
13:55:06,-0.21,0.0,33.766425,72.823101,90.6,
13:55:06,-0.28,0.0,33.76642,72.823099,97.2,
13:55:07,-0.29,0.0,33.766415,72.823098,77.5,
13:55:07,-0.42,0.0,33.766412,72.823096,82.9,
13:55:08,-0.59,0.0,33.766408,72.823094,98.9,
13:55:08,-0.47,0.0,33.766403,72.823094,85.7,
13:55:09,-0.4,0.0,33.766402,72.823094,95.7,
13:55:09,-0.38,0.0,33.766401,72.823093,79.4,
13:55:10,-0.44,0.0,33.766401,72.823093,99.5,
13:55:10,-0.18,0.0,33.766396,72.823092,91.7,
13:55:11,-0.39,0.0,33.766394,72.823091,66.6,
13:55:11,-0.45,0.04,33.766385,72.823091,66.0,
13:55:12,-0.34,0.04,33.766384,72.82309,61.9,
13:55:12,-0.55,0.04,33.766382,72.823087,90.4,
13:55:13,-0.58,0.04,33.766379,72.823087,93.3,
13:55:13,-0.49,0.04,33.766377,72.823086,85.4,
13:55:14,-0.5,0.04,33.766374,72.823084,89.2,
13:55:14,-0.55,0.0,33.766365,72.823083,76.4,
13:55:15,-0.62,0.0,33.766363,72.823082,86.9,
13:55:15,-0.53,0.0,33.766357,72.823081,78.8,
13:55:16,-0.55,0.0,33.766356,72.82308,93.9,
13:55:16,-0.55,0.0,33.766354,72.823078,71.7,
13:55:17,-0.39,0.0,33.766353,72.823077,92.7,
13:55:17,-0.44,0.0,33.766351,72.823077,79.5,
13:55:18,-0.34,0.0,33.76635,72.823077,98.7,
13:55:18,-0.41,0.0,33.766351,72.823074,89.2,
13:55:19,-0.41,0.0,33.76635,72.823074,71.7,
13:55:20,-0.62,0.04,33.766348,72.823073,60.1,
13:55:20,-0.43,0.0,33.76635,72.823073,66.5,
13:55:21,-0.23,0.0,33.766345,72.823075,94.3,
13:55:22,-0.36,0.0,33.766345,72.823074,65.0,
13:55:23,-0.3,0.0,33.766345,72.823073,82.4,
13:55:23,-0.45,0.0,33.766343,72.823072,62.1,
13:55:24,-0.32,0.0,33.76634,72.823072,85.5,
13:55:24,-0.46,0.0,33.766339,72.82307,65.2,
13:55:25,-0.27,0.0,33.766339,72.823069,99.6,
13:55:25,-0.38,0.0,33.766336,72.823068,81.2,
13:55:26,-0.24,0.0,33.766333,72.823068,80.3,
13:55:26,-0.52,0.0,33.76633,72.823067,70.6,
13:55:27,-0.51,0.0,33.766328,72.823066,80.0,
13:55:27,-0.51,0.0,33.766324,72.823066,70.4,
13:55:28,-0.57,0.0,33.766322,72.823066,76.6,
13:55:28,-0.59,0.04,33.766323,72.823065,63.0,
13:55:29,-0.5,0.04,33.766321,72.823065,92.7,
