Time,Altitude (m),Speed (km/h),Latitude,Longitude,Battery (%),Warnings
21:57:09,430.36,24.38,33.737269,73.274905,92.1,
21:57:09,416.58,48.75,33.807584,73.068807,71.1,
21:57:10,291.95,62.25,33.75672,72.856208,51.3,
21:57:10,342.46,124.87,33.936179,73.197021,66.8,High Speed
21:57:11,740.52,94.41,33.712048,72.875197,58.4,
21:57:11,121.73,56.5,33.602598,73.003591,68.6,
21:57:12,390.63,55.7,33.54057,73.294406,54.8,
21:57:12,478.37,129.83,33.899257,73.255078,77.4,High Speed
21:57:13,776.41,78.87,33.663907,72.96823,35.3,GPS Signal Weak
21:57:13,239.66,76.3,33.973051,72.860052,37.0,
21:57:14,973.61,52.21,33.713372,73.158903,48.7,
21:57:14,413.78,142.77,33.767937,73.080095,61.7,High Speed
21:57:15,121.61,142.24,33.604767,72.918726,48.8,High Speed
21:57:15,713.48,46.23,33.940178,73.016558,93.4,
21:57:16,863.35,99.57,33.543411,73.123195,27.3,Low Battery
21:57:16,208.4,87.08,33.793981,73.05546,46.4,
21:57:17,727.39,30.23,33.858151,73.234486,27.3,Low Battery
21:57:17,346.54,96.62,33.968454,72.875377,94.3,
21:57:18,976.68,34.78,33.505371,73.024977,63.0,
21:57:18,789.24,122.75,33.817257,73.158798,71.6,High Speed
21:57:19,239.9,35.58,33.587474,72.876888,83.3,
21:57:19,194.11,113.61,33.925523,73.294792,67.8,
21:57:20,408.28,139.95,33.883284,72.941868,96.3,High Speed
21:57:20,746.68,130.54,33.876391,73.14254,59.9,"High Speed,GPS Signal Weak"
21:57:21,244.26,142.25,33.922721,72.801287,20.6,"Low Battery,High Speed"
21:57:21,138.98,67.19,33.758806,73.114943,44.8,GPS Signal Weak
21:57:22,529.32,137.42,33.944753,73.24024,55.2,High Speed
21:57:22,725.96,65.91,33.80323,73.206493,22.4,Low Battery
21:57:23,408.57,37.37,33.989094,72.922424,34.1,
21:57:23,195.94,72.81,33.925878,72.825714,56.4,
21:57:24,389.26,88.62,33.908311,73.204695,98.0,
21:57:24,851.39,59.42,33.771775,73.234607,24.5,Low Battery
