Time,Altitude (m),Speed (km/h),Latitude,Longitude,Battery (%),Warnings
22:39:17,962.03,59.17,33.828122,72.955473,74.9,
22:39:18,245.12,141.05,33.509651,73.217593,21.3,"Low Battery,High Speed"
22:39:19,359.82,83.15,33.7461,73.120279,85.4,
22:39:20,538.13,20.21,33.580933,73.137564,29.3,Low Battery
22:39:21,625.84,79.01,33.700371,72.933354,79.2,
22:39:22,874.92,15.71,33.767006,72.820884,80.4,
22:39:23,759.64,145.03,33.679454,73.035818,33.6,High Speed
22:39:24,755.6,92.68,33.56531,73.045993,27.9,"Low Battery,GPS Signal Weak"
22:39:25,871.46,25.26,33.936534,72.839875,40.2,
22:39:26,473.41,130.13,33.505192,72.945463,69.6,High Speed
22:39:27,645.75,100.52,33.623658,73.257007,80.0,
22:39:28,264.77,146.34,33.755722,73.102982,33.6,"High Speed,GPS Signal Weak"
22:39:29,614.11,123.26,33.818766,73.090216,21.5,"Low Battery,High Speed"
22:39:30,923.74,69.76,33.580056,73.055637,35.4,
22:39:31,400.09,108.73,33.519123,72.96196,61.6,
22:39:32,699.21,126.18,33.914235,73.011911,73.5,High Speed
22:39:33,353.09,106.88,33.880261,73.254869,55.8,
22:39:34,541.44,102.4,33.787118,73.176305,42.6,
22:39:35,627.29,11.02,33.890611,73.158115,48.6,
22:39:36,583.85,30.62,33.860487,73.29846,70.2,
22:39:37,889.02,145.49,33.672823,73.207161,85.9,High Speed
22:39:38,797.39,15.74,33.766906,73.237782,82.7,
22:39:39,273.71,41.01,33.929105,73.150123,57.2,
22:39:40,271.87,139.0,33.859804,73.294797,48.3,High Speed
22:39:41,191.97,30.38,33.58325,73.081753,47.7,
22:39:41,481.52,43.25,33.722563,73.098666,66.0,
22:39:42,903.78,97.47,33.842465,73.259023,89.0,
22:39:42,883.36,118.07,33.975147,72.999485,50.0,GPS Signal Weak
22:39:43,303.76,107.73,33.841551,73.246727,79.5,
22:39:43,787.42,65.09,33.901763,72.944991,20.8,Low Battery
22:39:44,577.7,42.82,33.627516,73.004828,63.7,
22:39:44,501.93,93.6,33.603195,73.147024,49.6,
22:39:45,785.97,136.7,33.79145,73.239005,70.4,High Speed
22:39:45,624.67,146.04,33.782673,72.883705,56.3,High Speed
22:39:46,595.48,96.71,33.553771,73.252946,41.8,
22:39:46,612.96,125.81,33.714601,73.171043,66.6,High Speed
22:39:47,846.35,61.68,33.843224,73.246157,26.3,"Low Battery,GPS Signal Weak"
22:39:47,841.3,10.39,33.615167,73.246955,76.2,
22:39:48,442.11,68.12,33.58772,72.961639,52.8,
22:39:48,966.24,102.08,33.991552,73.098734,27.1,"Low Battery,GPS Signal Weak"
22:39:49,810.29,62.96,33.601727,72.936838,29.8,Low Battery
22:39:49,707.52,110.13,33.774956,72.961898,92.7,
22:39:50,810.65,57.03,33.621843,73.081501,35.4,
22:39:50,472.1,94.59,33.83629,73.068532,20.8,Low Battery
22:39:51,507.1,52.6,33.897535,73.290151,50.7,
22:39:51,147.12,42.04,33.5851,73.104915,53.6,
22:39:52,466.42,15.66,33.776564,73.271875,82.0,
22:39:52,788.19,35.3,33.544938,73.285794,32.8,
22:39:53,229.57,22.18,33.843369,73.066823,37.8,
22:39:53,415.56,108.37,33.805531,72.986831,20.5,Low Battery
22:39:54,591.27,33.38,33.79588,73.274001,83.6,
22:39:54,514.65,33.59,33.542612,73.22983,47.8,
22:39:55,237.74,141.9,33.6392,73.192104,93.6,High Speed
22:39:55,312.36,123.09,33.791676,72.827234,37.4,High Speed
22:39:56,295.22,138.38,33.915258,73.090165,33.8,High Speed
22:39:56,452.72,61.44,33.892179,73.152348,95.9,
22:39:57,424.26,12.72,33.641336,73.284197,29.3,Low Battery
22:39:57,733.55,135.4,33.925583,72.851762,47.5,High Speed
22:39:58,682.57,79.92,33.912572,73.141309,27.3,Low Battery
22:39:58,416.66,127.68,33.539566,72.852066,48.6,High Speed
22:39:59,173.57,33.02,33.757375,73.009067,64.7,
22:39:59,793.73,11.03,33.877016,72.945037,33.1,
22:40:00,509.65,101.33,33.956431,72.917109,50.5,
22:40:00,937.82,104.51,33.864487,73.068534,59.9,
22:40:01,579.76,122.28,33.56441,72.976598,20.7,"Low Battery,High Speed,GPS Signal Weak"
22:40:01,104.28,103.88,33.968009,72.927194,88.3,
22:40:02,908.64,110.8,33.972653,73.088244,83.5,
22:40:02,216.46,129.87,33.84147,72.896974,70.5,High Speed
22:40:03,332.03,133.62,33.531239,73.019131,92.7,High Speed
22:40:03,952.19,57.88,33.593411,72.869744,28.7,Low Battery
22:40:04,834.38,111.14,33.792582,73.113322,60.6,
22:40:04,588.97,148.57,33.99423,73.014442,21.7,"Low Battery,High Speed"
22:40:05,803.33,120.0,33.898309,72.9194,54.3,
22:40:05,314.69,143.33,33.96139,72.802244,70.6,High Speed
22:40:06,340.42,72.99,33.652685,72.873404,89.0,
22:40:06,730.82,17.74,33.784979,72.800768,30.9,
22:40:07,566.4,122.61,33.585859,73.050683,86.9,High Speed
22:40:07,291.29,12.42,33.826179,72.97664,28.3,Low Battery
22:40:08,283.08,80.86,33.536864,73.034403,68.1,
22:40:08,861.88,116.97,33.949377,73.267737,20.5,Low Battery
22:40:09,336.81,87.22,33.779343,72.913162,78.9,
22:40:09,640.99,133.83,33.63054,72.816202,70.0,High Speed
22:40:10,227.39,92.89,33.613079,73.132498,52.1,GPS Signal Weak
22:40:10,576.91,147.24,33.563681,73.057172,39.6,High Speed
22:40:11,397.26,21.98,33.658606,72.885852,98.6,
22:40:11,291.31,131.54,33.967243,73.103767,97.8,High Speed
22:40:12,799.54,10.3,33.94575,73.070597,81.8,GPS Signal Weak
22:40:12,466.8,25.89,33.519187,72.842138,29.9,Low Battery
22:40:13,690.82,53.42,33.588222,72.954752,92.3,
22:40:13,503.08,110.01,33.969394,73.261925,88.5,
22:40:14,507.16,114.8,33.523708,72.940033,58.7,
22:40:14,684.17,124.24,33.978972,73.118275,96.6,High Speed
22:40:15,128.53,140.86,33.787582,72.849986,58.1,High Speed
22:40:15,233.31,56.65,33.974724,72.808646,38.7,
22:40:16,165.6,124.06,33.610966,73.298594,35.3,High Speed
22:40:16,727.18,85.87,33.767547,72.852041,87.3,
22:40:17,793.11,134.73,33.634552,72.835441,83.3,High Speed
22:40:17,923.14,88.4,33.701221,73.269584,43.3,
22:40:18,973.0,77.67,33.755175,72.915737,26.8,Low Battery
22:40:18,105.1,144.17,33.99193,72.990074,84.2,High Speed
22:40:19,681.27,36.81,33.650649,73.166332,27.9,Low Battery
22:40:19,556.03,48.21,33.759049,72.935363,97.6,
22:40:20,959.56,90.66,33.666459,73.10799,94.3,
22:40:20,101.82,103.69,33.624814,72.834027,50.1,
22:40:21,612.94,146.8,33.69629,72.974223,73.9,High Speed
22:40:21,748.78,108.56,33.943526,73.173985,33.7,
22:40:22,540.16,81.06,33.785965,72.882348,32.8,
22:40:22,166.64,69.0,33.657347,73.024059,65.4,
22:40:23,376.0,16.99,33.881171,73.284447,24.7,Low Battery
22:40:23,263.68,20.58,33.915259,73.184718,55.7,GPS Signal Weak
22:40:24,629.61,115.03,33.913496,72.996719,65.8,
22:40:24,956.8,90.11,33.805669,72.801481,28.7,Low Battery
22:40:25,763.43,83.53,33.642003,73.074793,46.9,GPS Signal Weak
22:40:25,139.23,63.74,33.867205,73.254281,97.2,
22:40:26,122.83,22.53,33.718063,72.955937,22.4,Low Battery
22:40:26,974.81,107.0,33.991338,73.018685,86.9,
22:40:27,711.18,84.41,33.832462,72.984418,38.3,
22:40:27,159.83,46.94,33.719069,72.87246,40.2,
22:40:28,104.58,52.58,33.900658,73.1218,62.3,
22:40:28,983.77,119.57,33.588891,72.991987,37.8,
22:40:29,834.47,71.92,33.547654,72.813036,51.8,
22:40:29,445.99,134.81,33.555089,73.13623,35.2,High Speed
22:40:30,270.77,29.64,33.560323,72.918622,95.8,
