Time,Altitude (m),Speed (km/h),Latitude,Longitude,Battery (%),Warnings
22:38:00,247.79,42.78,33.678416,73.205726,76.6,
22:38:01,460.34,76.23,33.500225,73.052572,37.2,
22:38:02,927.9,37.52,33.951145,72.833525,80.0,
22:38:03,943.44,68.12,33.996749,72.899178,42.4,
22:38:04,980.01,68.32,33.72352,73.277739,30.3,
22:38:05,220.82,81.82,33.51803,73.086833,84.4,
22:38:06,497.73,129.76,33.776412,73.071143,88.6,High Speed
22:38:07,393.4,21.18,33.666528,73.203959,94.3,
22:38:08,801.55,119.33,33.667722,72.932684,81.6,
22:38:09,393.82,37.77,33.764797,73.066044,94.5,
22:38:10,551.18,115.79,33.712896,72.958136,49.9,
22:38:11,782.81,74.0,33.948786,73.070233,70.2,
22:38:12,783.02,65.65,33.53339,72.984396,93.3,
22:38:13,748.18,17.38,33.723798,73.118886,37.2,
22:38:14,404.21,66.13,33.583909,73.178342,68.4,GPS Signal Weak
22:38:15,824.26,55.84,33.619489,73.14253,21.8,Low Battery
22:38:16,949.58,73.71,33.642708,72.990624,89.7,
22:38:17,920.84,125.09,33.831327,73.132215,69.1,High Speed
22:38:18,525.62,40.56,33.821067,72.832937,35.7,
22:38:19,125.15,17.27,33.820386,73.118668,21.5,Low Battery
22:38:20,459.65,116.69,33.896811,72.835017,74.9,
22:38:21,871.28,66.88,33.82841,72.943692,30.1,
22:38:22,948.56,13.39,33.814939,73.174336,95.9,
22:38:23,959.18,138.52,33.773863,73.257656,78.7,High Speed
22:38:24,802.92,30.95,33.817503,72.881038,57.0,
22:38:25,100.78,46.03,33.828561,73.297267,43.1,
22:38:25,379.78,129.1,33.657763,73.142148,80.1,High Speed
22:38:26,304.81,11.31,33.848545,72.802652,40.6,
22:38:26,489.14,80.85,33.627997,73.082271,38.9,
22:38:27,299.09,13.33,33.770594,72.813214,95.8,
22:38:27,717.83,113.2,33.700419,73.159959,34.4,
22:38:28,336.42,98.52,33.987165,72.902679,42.4,
22:38:28,563.2,49.27,33.755482,73.136357,81.9,
22:38:29,906.22,119.78,33.615748,72.842468,67.9,
22:38:29,659.35,92.93,33.518398,73.183867,55.3,
22:38:30,281.65,98.0,33.92794,72.950428,56.0,
22:38:30,821.42,49.98,33.553994,72.897896,78.4,
22:38:31,899.09,77.22,33.630781,72.93022,92.5,
22:38:31,788.32,115.39,33.934621,73.131246,96.9,
22:38:32,493.34,56.69,33.558285,73.186719,45.6,GPS Signal Weak
22:38:32,345.4,17.95,33.527782,73.089224,41.9,
22:38:33,999.78,103.57,33.65534,73.26826,43.6,GPS Signal Weak
22:38:33,247.71,138.35,33.527437,73.128204,88.0,"High Speed,GPS Signal Weak"
22:38:34,617.47,27.09,33.679082,72.830019,39.4,
22:38:34,273.83,57.09,33.824277,73.230392,37.5,
22:38:35,515.52,76.28,33.786659,72.931948,92.6,
22:38:35,525.49,117.92,33.926591,72.891028,54.5,
22:38:36,819.35,75.95,33.932335,72.839087,39.3,
22:38:36,818.54,100.82,33.822949,72.834035,44.7,
22:38:37,853.88,123.96,33.833008,73.097587,78.0,"High Speed,GPS Signal Weak"
22:38:37,408.94,78.02,33.771362,73.093302,62.7,
22:38:38,714.38,33.98,33.865702,73.08528,54.7,
22:38:38,110.33,139.84,33.683801,72.821244,55.6,High Speed
22:38:39,475.42,27.22,33.564719,73.091126,76.8,
22:38:39,881.95,58.92,33.591018,73.263366,71.9,
22:38:40,655.14,140.14,33.918729,72.903442,49.9,High Speed
22:38:40,560.68,129.32,33.934438,73.26359,81.2,High Speed
22:38:41,828.66,13.18,33.570293,72.870971,48.9,
22:38:41,846.02,10.99,33.942042,73.200157,65.9,
22:38:42,497.14,57.71,33.614759,73.19254,68.2,
22:38:42,667.43,46.25,33.68647,73.237047,56.5,
22:38:43,510.78,128.72,33.689546,73.247604,56.7,High Speed
22:38:43,677.48,106.92,33.526632,73.115099,87.3,
22:38:44,317.25,87.34,33.731019,73.035685,37.8,
22:38:44,470.76,149.04,33.776541,72.99265,47.0,High Speed
22:38:45,420.49,104.91,33.881421,73.203787,46.0,
22:38:45,433.99,127.03,33.60543,73.249954,71.0,High Speed
22:38:46,566.87,100.67,33.761369,73.277689,33.9,GPS Signal Weak
